Code_Index,Gene_ID,Gene_Name,Gene_Label
648,ENSG00000120337,TNFSF18,Unknown
649,ENSG00000186891,TNFRSF18,Unknown
650,ENSG00000186827,TNFRSF4,Unknown
651,ENSG00000117586,TNFSF4,Unknown
652,ENSG00000215788,TNFRSF25,Unknown
653,ENSG00000181634,TNFSF15,Unknown
654,ENSG00000106952,TNFSF8,Unknown
655,ENSG00000120949,TNFRSF8,Unknown
656,ENSG00000125657,TNFSF9,Unknown
657,ENSG00000049249,TNFRSF9,Unknown
658,ENSG00000101213,PTK6,Driver
659,ENSG00000121774,KHDRBS1,Unknown
660,ENSG00000186635,ARAP1,Unknown
661,ENSG00000142208,AKT1,Driver
662,ENSG00000115325,DOK1,Unknown
663,ENSG00000196396,PTPN1,Unknown
664,ENSG00000178078,STAP2,Unknown
665,ENSG00000184557,SOCS3,Unknown
666,ENSG00000143127,ITGA10,Unknown
667,ENSG00000275931,GP6,Unknown
668,ENSG00000132155,RAF1,Driver
669,ENSG00000164924,YWHAZ,Unknown
670,ENSG00000162493,PDPN,Unknown
671,ENSG00000165682,CLEC1B,Non-driver
672,ENSG00000197461,PDGFA,Unknown
673,ENSG00000100311,PDGFB,Driver
674,ENSG00000169896,ITGAM,Unknown
675,ENSG00000160255,ITGB2,Unknown
676,ENSG00000154721,JAM2,Unknown
677,ENSG00000166086,JAM3,Unknown
678,ENSG00000115232,ITGA4,Unknown
679,ENSG00000005844,ITGAL,Unknown
680,ENSG00000140678,ITGAX,Unknown
681,ENSG00000117091,CD48,Unknown
682,ENSG00000122223,CD244,Unknown
683,ENSG00000116815,CD58,Unknown
684,ENSG00000116824,CD2,Unknown
685,ENSG00000161638,ITGA5,Unknown
686,ENSG00000160593,JAML,Non-driver
687,ENSG00000154639,CXADR,Unknown
688,ENSG00000240972,MIF,Unknown
689,ENSG00000019582,CD74,Driver
690,ENSG00000120156,TEK,Unknown
691,ENSG00000154188,ANGPT1,Unknown
692,ENSG00000091879,ANGPT2,Unknown
693,ENSG00000101280,ANGPT4,Unknown
694,ENSG00000168918,INPP5D,Unknown
695,ENSG00000124181,PLCG1,Driver
696,ENSG00000172270,BSG,Unknown
697,ENSG00000100023,PPIL2,Unknown
698,ENSG00000105974,CAV1,Driver
699,ENSG00000196262,PPIA,Unknown
700,ENSG00000155465,SLC7A7,Unknown
701,ENSG00000168003,SLC3A2,Unknown
702,ENSG00000092068,SLC7A8,Unknown
703,ENSG00000021488,SLC7A9,Unknown
704,ENSG00000151012,SLC7A11,Unknown
705,ENSG00000103257,SLC7A5,Unknown
706,ENSG00000130876,SLC7A10,Unknown
707,ENSG00000103064,SLC7A6,Unknown
708,ENSG00000136750,GAD2,Unknown
709,ENSG00000128683,GAD1,Unknown
710,ENSG00000186090,HTR3D,Unknown
711,ENSG00000166736,HTR3A,Non-driver
712,ENSG00000186038,HTR3E,Unknown
713,ENSG00000149305,HTR3B,Unknown
714,ENSG00000178084,HTR3C,Unknown
715,ENSG00000175387,SMAD2,Driver
716,ENSG00000177628,GBA,Unknown
717,ENSG00000197746,PSAP,Unknown
718,ENSG00000112799,LY86,Unknown
719,ENSG00000134061,CD180,Unknown
720,ENSG00000118004,COLEC11,Unknown
721,ENSG00000127241,MASP1,Unknown
722,ENSG00000169562,GJB1,Unknown
723,ENSG00000165474,GJB2,Unknown
724,ENSG00000152661,GJA1,Unknown
725,ENSG00000277401,TJP1,Unknown
726,ENSG00000069869,NEDD4,Unknown
727,ENSG00000138032,PPM1B,Unknown
728,ENSG00000136068,FLNB,Unknown
729,ENSG00000137033,IL33,Unknown
730,ENSG00000115602,IL1RL1,Unknown
731,ENSG00000125571,IL37,Unknown
732,ENSG00000100368,CSF2RB,Unknown
733,ENSG00000198223,CSF2RA,Unknown
734,ENSG00000164400,CSF2,Driver
735,ENSG00000091181,IL5RA,Unknown
736,ENSG00000113525,IL5,Unknown
737,,TEC,Driver
738,ENSG00000141968,VAV1,Driver
739,ENSG00000095585,BLNK,Unknown
740,ENSG00000077238,IL4R,Unknown
741,ENSG00000131724,IL13RA1,Unknown
742,ENSG00000169194,IL13,Unknown
743,ENSG00000123496,IL13RA2,Unknown
744,ENSG00000168685,IL7R,Driver
745,ENSG00000127616,SMARCA4,Driver
746,ENSG00000185658,BRWD1,Unknown
747,ENSG00000164485,IL22RA2,Non-driver
748,ENSG00000127318,IL22,Unknown
749,ENSG00000185436,IFNLR1,Unknown
750,ENSG00000172349,IL16,Unknown
751,ENSG00000008517,IL32,Unknown
752,ENSG00000196415,PRTN3,Unknown
753,ENSG00000122025,FLT3,Driver
754,ENSG00000090554,FLT3LG,Unknown
755,ENSG00000108342,CSF3,Unknown
756,ENSG00000119535,CSF3R,Driver
757,ENSG00000084652,TXLNA,Non-driver
758,ENSG00000106089,STX1A,Unknown
759,ENSG00000112964,GHR,Unknown
760,ENSG00000113494,PRLR,Unknown
761,ENSG00000131323,TRAF3,Unknown
762,ENSG00000028137,TNFRSF1B,Unknown
763,ENSG00000102245,CD40LG,Non-driver
764,ENSG00000101017,CD40,Unknown
765,ENSG00000159958,TNFRSF13C,Unknown
766,ENSG00000102524,TNFSF13B,Unknown
767,ENSG00000076641,PAG1,Unknown
768,ENSG00000103653,CSK,Unknown
769,ENSG00000134242,PTPN22,Unknown
770,ENSG00000213658,LAT,Unknown
771,ENSG00000082074,FYB1,Non-driver
772,ENSG00000158092,NCK1,Non-driver
773,ENSG00000135341,MAP3K7,Unknown
774,ENSG00000055208,TAB2,Unknown
775,ENSG00000163600,ICOS,Unknown
776,ENSG00000160223,ICOSLG,Unknown
777,ENSG00000157873,TNFRSF14,Driver
778,ENSG00000186265,BTLA,Unknown
779,ENSG00000121594,CD80,Unknown
780,ENSG00000178562,CD28,Driver
781,ENSG00000114013,CD86,Unknown
782,ENSG00000100906,NFKBIA,Unknown
783,ENSG00000141367,CLTC,Driver
784,ENSG00000122705,CLTA,Unknown
785,ENSG00000242574,HLA-DMB,Unknown
786,ENSG00000204257,HLA-DMA,Unknown
787,ENSG00000153283,CD96,Unknown
788,ENSG00000139626,ITGB7,Unknown
789,ENSG00000206493,HLA-E,Unknown
790,ENSG00000039068,CDH1,Driver
791,ENSG00000139187,KLRG1,Unknown
792,ENSG00000150637,CD226,Non-driver
793,ENSG00000091972,CD200,Unknown
794,ENSG00000163606,CD200R1,Unknown
795,ENSG00000235346,HLA-G,Unknown
796,ENSG00000275583,KIR2DS2,Unknown
797,ENSG00000069493,CLEC2D,Unknown
798,ENSG00000111796,KLRB1,Unknown
799,ENSG00000158125,XDH,Unknown
800,ENSG00000124557,BTN1A1,Unknown
801,ENSG00000115221,ITGB6,Unknown
802,ENSG00000105329,TGFB1,Driver
803,ENSG00000090006,LTBP4,Unknown
804,ENSG00000077943,ITGA8,Unknown
805,ENSG00000105855,ITGB8,Unknown
806,ENSG00000064692,SNCAIP,Unknown
807,ENSG00000185345,PRKN,Unknown
808,ENSG00000145335,SNCA,Unknown
809,ENSG00000124486,USP9X,Unknown
810,ENSG00000137642,SORL1,Unknown
811,ENSG00000142192,APP,Unknown
812,ENSG00000145782,ATG12,Non-driver
813,ENSG00000197548,ATG7,Unknown
814,ENSG00000152348,ATG10,Unknown
815,ENSG00000057663,ATG5,Unknown
816,ENSG00000176194,CIDEA,Unknown
817,ENSG00000187288,CIDEC,Unknown
818,ENSG00000113721,PDGFRB,Driver
819,ENSG00000134853,PDGFRA,Driver
820,ENSG00000163513,TGFBR2,Driver
821,ENSG00000166913,YWHAB,Unknown
822,ENSG00000126934,MAP2K2,Driver
823,ENSG00000169032,MAP2K1,Driver
824,ENSG00000141068,KSR1,Non-driver
825,ENSG00000075413,MARK3,Unknown
826,ENSG00000136807,CDK9,Unknown
827,ENSG00000129315,CCNT1,Unknown
828,ENSG00000165898,ISCA2,Unknown
829,ENSG00000135070,ISCA1,Unknown
830,ENSG00000160703,NLRX1,Unknown
831,ENSG00000088888,MAVS,Unknown
832,ENSG00000169855,ROBO1,Unknown
833,ENSG00000145147,SLIT2,Unknown
834,ENSG00000185652,NTF3,Unknown
835,ENSG00000179841,AKAP5,Unknown
836,ENSG00000154134,ROBO3,Unknown
837,ENSG00000000971,CFH,Unknown
838,ENSG00000177455,CD19,Unknown
839,ENSG00000110651,CD81,Unknown
840,ENSG00000149131,SERPING1,Unknown
841,ENSG00000182326,C1S,Unknown
842,ENSG00000288512,C1R,Unknown
843,ENSG00000178772,CPN2,Unknown
844,ENSG00000120054,CPN1,Unknown
845,ENSG00000198910,L1CAM,Unknown
846,ENSG00000099250,NRP1,Unknown
847,ENSG00000144668,ITGA9,Unknown
848,ENSG00000102882,MAPK3,Unknown
849,ENSG00000100030,MAPK1,Driver
850,ENSG00000039537,C6,Unknown
851,ENSG00000179115,FARSA,Non-driver
852,ENSG00000116120,FARSB,Non-driver
853,ENSG00000244734,HBB,Unknown
854,ENSG00000206172,HBA1,Unknown
855,ENSG00000188536,HBA2,Unknown
856,ENSG00000108854,SMURF2,Unknown
857,ENSG00000284126,SMURF1,Unknown
858,ENSG00000049759,NEDD4L,Unknown
859,ENSG00000103266,STUB1,Unknown
860,ENSG00000130725,UBE2M,Unknown
861,ENSG00000285246,NEDD8,Unknown
862,ENSG00000155827,RNF20,Unknown
863,ENSG00000103549,RNF40,Unknown
864,ENSG00000111816,FRK,Unknown
865,ENSG00000233948,TRIM27,Driver
866,ENSG00000137809,ITGA11,Unknown
867,ENSG00000156886,ITGAD,Unknown
868,ENSG00000083457,ITGAE,Unknown
869,ENSG00000142798,HSPG2,Unknown
870,ENSG00000288299,LDHA,Unknown
871,ENSG00000111716,LDHB,Unknown
872,ENSG00000163541,SUCLG1,Unknown
873,ENSG00000172340,SUCLG2,Unknown
874,ENSG00000136143,SUCLA2,Unknown
875,ENSG00000102265,TIMP1,Driver
876,ENSG00000100985,MMP9,Driver
877,ENSG00000157227,MMP14,Driver
878,ENSG00000035862,TIMP2,Unknown
879,ENSG00000102054,RBBP7,Unknown
880,ENSG00000128708,HAT1,Unknown
881,ENSG00000135903,PAX3,Driver
882,ENSG00000084676,NCOA1,Driver
883,ENSG00000163930,BAP1,Driver
884,ENSG00000172534,HCFC1,Unknown
885,ENSG00000100324,TAB1,Unknown
886,ENSG00000145604,SKP2,Driver
887,ENSG00000070010,UFD1,Non-driver
888,ENSG00000165280,VCP,Unknown
889,ENSG00000180667,YOD1,Unknown
890,ENSG00000019995,ZRANB1,Unknown
891,ENSG00000134982,APC,Driver
892,ENSG00000066427,ATXN3,Unknown
893,ENSG00000124356,STAMBP,Unknown
894,ENSG00000136738,STAM,Unknown
895,ENSG00000140538,NTRK3,Driver
896,ENSG00000105426,PTPRS,Unknown
897,ENSG00000106366,SERPINE1,Non-driver
898,ENSG00000109072,VTN,Unknown
899,ENSG00000173402,DAG1,Unknown
900,ENSG00000188157,AGRN,Unknown
901,ENSG00000142867,BCL10,Driver
902,ENSG00000187122,SLIT1,Unknown
903,ENSG00000188559,RALGAPA2,Non-driver
904,ENSG00000170471,RALGAPB,Non-driver
905,ENSG00000173230,GOLGB1,Unknown
906,ENSG00000182827,ACBD3,Unknown
907,ENSG00000100099,HPS4,Unknown
908,ENSG00000107521,HPS1,Unknown
909,ENSG00000163083,INHBB,Unknown
910,ENSG00000122641,INHBA,Unknown
911,ENSG00000108950,FAM20A,Unknown
912,ENSG00000177706,FAM20C,Unknown
913,ENSG00000143799,PARP1,Driver
914,ENSG00000002016,RAD52,Unknown
915,ENSG00000163961,RNF168,Unknown
916,ENSG00000067066,SP100,Unknown
917,ENSG00000139372,TDG,Unknown
918,ENSG00000165392,WRN,Driver
919,ENSG00000154767,XPC,Driver
920,ENSG00000187098,MITF,Driver
921,ENSG00000172845,SP3,Unknown
922,ENSG00000067369,TP53BP1,Unknown
923,ENSG00000147889,CDKN2A,Driver
924,ENSG00000177374,HIC1,Unknown
925,ENSG00000183770,FOXL2,Driver
926,ENSG00000100201,DDX17,Unknown
927,ENSG00000182568,SATB1,Unknown
928,ENSG00000178691,SUZ12,Driver
929,ENSG00000068024,HDAC4,Unknown
930,ENSG00000116478,HDAC1,Unknown
931,ENSG00000196591,HDAC2,Unknown
932,ENSG00000170004,CHD3,Unknown
933,ENSG00000092199,HNRNPC,Unknown
934,ENSG00000055044,NOP58,Unknown
935,ENSG00000198900,TOP1,Driver
936,ENSG00000131747,TOP2A,Unknown
937,ENSG00000077097,TOP2B,Unknown
938,ENSG00000143379,SETDB1,Unknown
939,ENSG00000171681,ATF7IP,Unknown
940,ENSG00000100462,PRMT5,Unknown
941,ENSG00000116455,WDR77,Unknown
942,ENSG00000158828,PINK1,Unknown
943,ENSG00000178568,ERBB4,Driver
944,ENSG00000189056,RELN,Unknown
945,ENSG00000147852,VLDLR,Unknown
946,ENSG00000141505,ASGR1,Unknown
947,ENSG00000161944,ASGR2,Unknown
948,ENSG00000120738,EGR1,Driver
949,ENSG00000101115,SALL4,Driver
950,ENSG00000179632,MAF1,Unknown
951,ENSG00000160007,ARHGAP35,Unknown
952,ENSG00000145715,RASA1,Unknown
953,ENSG00000285460,BCAR1,Unknown
954,ENSG00000143171,RXRG,Unknown
955,ENSG00000172819,RARG,Unknown
956,ENSG00000186350,RXRA,Unknown
957,ENSG00000131759,RARA,Driver
958,ENSG00000231321,RXRB,Unknown
959,ENSG00000077092,RARB,Unknown
960,ENSG00000112033,PPARD,Unknown
961,ENSG00000118257,NRP2,Unknown
962,ENSG00000102755,FLT1,Unknown
963,ENSG00000049130,KITLG,Unknown
964,ENSG00000157404,KIT,Driver
965,ENSG00000154229,PRKCA,Unknown
966,ENSG00000060656,PTPRU,Unknown
967,ENSG00000141027,NCOR1,Driver
968,ENSG00000131746,TNS4,Unknown
969,ENSG00000105976,MET,Driver
970,ENSG00000144749,LRIG1,Unknown
971,ENSG00000135473,PAN2,Unknown
972,ENSG00000152520,PAN3,Unknown
973,ENSG00000009830,POMT2,Unknown
974,ENSG00000130714,POMT1,Unknown
975,ENSG00000171155,C1GALT1C1,Unknown
976,ENSG00000106392,C1GALT1,Unknown
977,ENSG00000165688,PMPCA,Unknown
978,ENSG00000105819,PMPCB,Unknown
979,ENSG00000118217,ATF6,Unknown
980,ENSG00000044574,HSPA5,Unknown
981,ENSG00000172071,EIF2AK3,Unknown
982,ENSG00000178607,ERN1,Unknown
983,ENSG00000196455,PIK3R4,Unknown
984,ENSG00000078142,PIK3C3,Unknown
985,ENSG00000149476,TKFC,Non-driver
986,ENSG00000115267,IFIH1,Unknown
987,ENSG00000172757,CFL1,Unknown
988,ENSG00000106683,LIMK1,Unknown
989,ENSG00000163218,PGLYRP4,Non-driver
990,ENSG00000159527,PGLYRP3,Non-driver
991,ENSG00000132170,PPARG,Driver
992,ENSG00000138079,SLC3A1,Unknown
993,ENSG00000165617,DACT1,Unknown
994,ENSG00000103126,AXIN1,Driver
995,ENSG00000082701,GSK3B,Unknown
996,ENSG00000067057,PFKP,Unknown
997,ENSG00000141959,PFKL,Unknown
998,ENSG00000152556,PFKM,Unknown
999,ENSG00000084734,GCKR,Unknown
1000,ENSG00000106633,GCK,Unknown
1001,ENSG00000029534,ANK1,Driver
1002,ENSG00000091129,NRCAM,Unknown
1003,ENSG00000184144,CNTN2,Unknown
1004,ENSG00000134121,CHL1,Unknown
1005,ENSG00000163531,NFASC,Unknown
1006,ENSG00000077279,DCX,Unknown
1007,ENSG00000137575,SDCBP,Unknown
1008,ENSG00000164050,PLXNB1,Unknown
1009,ENSG00000141736,ERBB2,Driver
1010,ENSG00000137076,TLN1,Unknown
1011,ENSG00000186111,PIP5K1C,Unknown
1012,ENSG00000004399,PLXND1,Unknown
1013,ENSG00000170381,SEMA3E,Unknown
1014,ENSG00000196189,SEMA4A,Unknown
1015,ENSG00000262418,PTPRC,Driver
1016,ENSG00000187764,SEMA4D,Unknown
1017,ENSG00000137101,CD72,Unknown
1018,ENSG00000136040,PLXNC1,Non-driver
1019,ENSG00000138623,SEMA7A,Unknown
1020,ENSG00000010810,FYN,Unknown
1021,ENSG00000185008,ROBO2,Driver
1022,ENSG00000151748,SAV1,Unknown
1023,ENSG00000104375,STK3,Unknown
1024,ENSG00000101109,STK4,Unknown
1025,ENSG00000119139,TJP2,Unknown
1026,ENSG00000018408,WWTR1,Driver
1027,ENSG00000075340,ADD2,Unknown
1028,ENSG00000087274,ADD1,Unknown
1029,ENSG00000148700,ADD3,Unknown
1030,ENSG00000160862,AZGP1,Unknown
1031,ENSG00000159763,PIP,Unknown
1032,ENSG00000136802,LRRC8A,Unknown
1033,ENSG00000197147,LRRC8B,Unknown
1034,ENSG00000171017,LRRC8E,Unknown
1035,ENSG00000171492,LRRC8D,Unknown
1036,ENSG00000171488,LRRC8C,Unknown
1037,ENSG00000158402,CDC25C,Unknown
1038,ENSG00000144867,SRPRB,Unknown
1039,ENSG00000182934,SRPRA,Unknown
1040,ENSG00000009950,MLXIPL,Unknown
1041,ENSG00000108788,MLX,Unknown
1042,ENSG00000141526,SLC16A3,Unknown
1043,ENSG00000281917,SLC16A1,Unknown
1044,ENSG00000149269,PAK1,Unknown
1045,ENSG00000186575,NF2,Driver
1046,ENSG00000196924,FLNA,Driver
1047,ENSG00000123143,PKN1,Unknown
1048,ENSG00000122966,CIT,Unknown
1049,ENSG00000111276,CDKN1B,Driver
1050,ENSG00000001626,CFTR,Unknown
1051,ENSG00000047932,GOPC,Driver
1052,ENSG00000159593,NAE1,Unknown
1053,ENSG00000144744,UBA3,Non-driver
1054,ENSG00000184182,UBE2F,Unknown
1055,ENSG00000158290,CUL4B,Unknown
1056,ENSG00000139842,CUL4A,Unknown
1057,ENSG00000100387,RBX1,Unknown
1058,ENSG00000112659,CUL9,Unknown
1059,ENSG00000116678,LEPR,Unknown
1060,ENSG00000099800,TIMM13,Unknown
1061,ENSG00000150779,TIMM8B,Unknown
1062,ENSG00000126953,TIMM8A,Unknown
1063,ENSG00000134809,TIMM10,Unknown
1064,ENSG00000100575,TIMM9,Unknown
1065,ENSG00000111880,RNGTT,Unknown
1066,ENSG00000101654,RNMT,Unknown
1067,ENSG00000133226,SRRM1,Unknown
1068,ENSG00000167978,SRRM2,Unknown
1069,,EPRS,Unknown
1070,ENSG00000167264,DUS2,Non-driver
1071,ENSG00000160193,WDR4,Unknown
1072,ENSG00000037897,METTL1,Unknown
1073,ENSG00000213339,QTRT1,Unknown
1074,ENSG00000151576,QTRT2,Non-driver
1075,ENSG00000089195,TRMT6,Non-driver
1076,ENSG00000166166,TRMT61A,Non-driver
1077,ENSG00000163964,PIGX,Unknown
1078,ENSG00000143315,PIGM,Unknown
1079,ENSG00000151665,PIGF,Unknown
1080,ENSG00000165282,PIGO,Unknown
1081,ENSG00000174227,PIGG,Unknown
1082,ENSG00000156976,EIF4A2,Driver
1083,ENSG00000161960,EIF4A1,Unknown
1084,ENSG00000080815,PSEN1,Unknown
1085,ENSG00000162736,NCSTN,Unknown
1086,ENSG00000186298,PPP1CC,Unknown
1087,ENSG00000087074,PPP1R15A,Unknown
1088,ENSG00000168288,MMADHC,Non-driver
1089,ENSG00000132763,MMACHC,Unknown
1090,ENSG00000203618,GP1BB,Unknown
1091,ENSG00000185245,GP1BA,Unknown
1092,ENSG00000232957,HLA-DOA,Non-driver
1093,ENSG00000243612,HLA-DOB,Unknown
1094,ENSG00000146232,NFKBIE,Driver
1095,ENSG00000162924,REL,Driver
1096,ENSG00000196781,TLE1,Unknown
1097,ENSG00000116266,STXBP3,Non-driver
1098,ENSG00000147614,ATP6V0D2,Unknown
1099,ENSG00000159720,ATP6V0D1,Unknown
1100,ENSG00000115942,ORC2,Unknown
1101,ENSG00000125885,MCM8,Unknown
1102,ENSG00000172116,CD8B,Non-driver
1103,ENSG00000153563,CD8A,Unknown
1104,ENSG00000198851,CD3E,Unknown
1105,ENSG00000160654,CD3G,Unknown
1106,ENSG00000167286,CD3D,Unknown
1107,ENSG00000138674,SEC31A,Unknown
1108,ENSG00000157020,SEC13,Non-driver
1109,ENSG00000134539,KLRD1,Unknown
1110,ENSG00000205809,KLRC2,Unknown
1111,ENSG00000136854,STXBP1,Unknown
1112,ENSG00000168283,BMI1,Unknown
1113,ENSG00000141582,CBX4,Unknown
1114,ENSG00000080824,HSP90AA1,Driver
1115,ENSG00000077800,FKBP6,Unknown
1116,ENSG00000123607,TTC21B,Unknown
1117,ENSG00000118965,WDR35,Unknown
1118,ENSG00000169398,PTK2,Unknown
1119,ENSG00000204103,MAFB,Driver
1120,ENSG00000220205,VAMP2,Unknown
1121,ENSG00000167986,DDB1,Unknown
1122,ENSG00000112115,IL17A,Driver
1123,ENSG00000112116,IL17F,Unknown
1124,ENSG00000088247,KHSRP,Unknown
1125,ENSG00000185630,PBX1,Driver
1126,ENSG00000160199,PKNOX1,Unknown
1127,ENSG00000082458,DLG3,Unknown
1128,ENSG00000132535,DLG4,Unknown
1129,ENSG00000158477,CD1A,Unknown
1130,ENSG00000158485,CD1B,Unknown
1131,ENSG00000158473,CD1D,Unknown
1132,ENSG00000158481,CD1C,Unknown
1133,ENSG00000175097,RAG2,Unknown
1134,ENSG00000166349,RAG1,Unknown
1135,ENSG00000107566,ERLIN1,Unknown
1136,ENSG00000147475,ERLIN2,Unknown
1137,ENSG00000140836,ZFHX3,Driver
1138,ENSG00000167770,OTUB1,Unknown
1139,ENSG00000133135,RNF128,Unknown
1140,ENSG00000072506,HSD17B10,Unknown
1141,ENSG00000174173,TRMT10C,Unknown
1142,ENSG00000198026,ZNF335,Unknown
1143,ENSG00000113300,CNOT6,Unknown
1144,ENSG00000185002,RFX6,Unknown
1145,ENSG00000134352,IL6ST,Driver
1146,ENSG00000166266,CUL5,Unknown
1147,ENSG00000036257,CUL3,Driver
1148,ENSG00000108094,CUL2,Unknown
1149,ENSG00000215021,PHB2,Unknown
1150,ENSG00000167085,PHB,Unknown
1151,ENSG00000100401,RANGAP1,Unknown
1152,ENSG00000137100,DCTN3,Unknown
1153,ENSG00000175203,DCTN2,Unknown
1154,ENSG00000205755,CRLF2,Driver
1155,ENSG00000145623,OSMR,Unknown
1156,ENSG00000048649,RSF1,Non-driver
1157,ENSG00000137752,CASP1,Unknown
1158,ENSG00000025434,NR1H3,Unknown
1159,ENSG00000131408,NR1H2,Unknown
1160,ENSG00000142655,PEX14,Unknown
1161,ENSG00000162928,PEX13,Unknown
1162,ENSG00000176884,GRIN1,Unknown
1163,ENSG00000273079,GRIN2B,Unknown
1164,ENSG00000106299,WASL,Unknown
1165,ENSG00000205726,ITSN1,Unknown
1166,ENSG00000027697,IFNGR1,Unknown
1167,ENSG00000262795,IFNGR2,Unknown
1168,ENSG00000134852,CLOCK,Unknown
1169,ENSG00000029153,ARNTL2,Unknown
1170,ENSG00000057468,MSH4,Unknown
1171,ENSG00000237333,MSH5,Unknown
1172,ENSG00000119684,MLH3,Unknown
1173,ENSG00000168495,POLR3D,Unknown
1174,ENSG00000058600,POLR3E,Unknown
1175,ENSG00000100413,POLR3H,Non-driver
1176,ENSG00000241258,CRCP,Non-driver
1177,ENSG00000165168,CYBB,Unknown
1178,ENSG00000051523,CYBA,Unknown
1179,ENSG00000083123,BCKDHB,Unknown
1180,ENSG00000248098,BCKDHA,Unknown
1181,ENSG00000168906,MAT2A,Unknown
1182,ENSG00000038274,MAT2B,Non-driver
1183,ENSG00000140505,CYP1A2,Driver
1184,ENSG00000127948,POR,Unknown
1185,ENSG00000165841,CYP2C19,Non-driver
1186,ENSG00000163114,PDHA2,Unknown
1187,ENSG00000168291,PDHB,Unknown
1188,ENSG00000131828,PDHA1,Unknown
1189,ENSG00000117118,SDHB,Driver
1190,ENSG00000073578,SDHA,Driver
1191,ENSG00000164951,PDP1,Unknown
1192,ENSG00000090857,PDPR,Unknown
1193,ENSG00000105568,PPP2R1A,Driver
1194,ENSG00000113575,PPP2CA,Unknown
1195,ENSG00000112818,MEP1A,Unknown
1196,ENSG00000141434,MEP1B,Unknown
1197,ENSG00000105675,ATP4A,Unknown
1198,ENSG00000288359,ATP4B,Unknown
1199,ENSG00000143437,ARNT,Driver
1200,ENSG00000116016,EPAS1,Driver
1201,ENSG00000169245,CXCL10,Unknown
1202,ENSG00000186810,CXCR3,Unknown
1203,ENSG00000186469,GNG2,Unknown
1204,ENSG00000181104,F2R,Unknown
1205,ENSG00000164220,F2RL2,Unknown
1206,ENSG00000070886,EPHA8,Unknown
1207,ENSG00000184349,EFNA5,Unknown
1208,ENSG00000033800,PIAS1,Unknown
1209,ENSG00000035403,VCL,Unknown
1210,ENSG00000072401,UBE2D1,Unknown
1211,ENSG00000118513,MYB,Driver
1212,ENSG00000113580,NR3C1,Unknown
1213,ENSG00000140396,NCOA2,Driver
1214,ENSG00000164161,HHIP,Unknown
1215,ENSG00000163501,IHH,Unknown
1216,ENSG00000115170,ACVR1,Driver
1217,ENSG00000198648,STK39,Unknown
1218,ENSG00000065675,PRKCQ,Unknown
1219,ENSG00000106070,GRB10,Unknown
1220,ENSG00000101096,NFATC2,Driver
1221,ENSG00000049768,FOXP3,Unknown
1222,ENSG00000086758,HUWE1,Unknown
1223,ENSG00000107968,MAP3K8,Unknown
1224,ENSG00000120063,GNA13,Unknown
1225,ENSG00000146535,GNA12,Unknown
1226,ENSG00000130396,AFDN,Driver
1227,ENSG00000197943,PLCG2,Unknown
1228,ENSG00000254087,LYN,Unknown
1229,ENSG00000180210,F2,Unknown
1230,ENSG00000171720,HDAC3,Unknown
1231,ENSG00000164331,ANKRA2,Unknown
1232,ENSG00000164867,NOS3,Driver
1233,ENSG00000135966,TGFBRAP1,Unknown
1234,ENSG00000124145,SDC4,Driver
1235,ENSG00000274233,CCL5,Unknown
1236,ENSG00000148737,TCF7L2,Driver
1237,ENSG00000139549,DHH,Unknown
1238,ENSG00000175592,FOSL1,Unknown
1239,ENSG00000180340,FZD2,Unknown
1240,ENSG00000114251,WNT5A,Unknown
1241,ENSG00000028528,SNX1,Unknown
1242,ENSG00000205302,SNX2,Unknown
1243,ENSG00000080503,SMARCA2,Unknown
1244,ENSG00000245848,CEBPA,Driver
1245,ENSG00000075426,FOSL2,Unknown
1246,ENSG00000090776,EFNB1,Unknown
1247,ENSG00000154928,EPHB1,Unknown
1248,ENSG00000174808,BTC,Unknown
1249,ENSG00000100811,YY1,Unknown
1250,ENSG00000115594,IL1R1,Unknown
1251,ENSG00000136689,IL1RN,Unknown
1252,ENSG00000130427,EPO,Unknown
1253,ENSG00000187266,EPOR,Unknown
1254,ENSG00000198400,NTRK1,Driver
1255,ENSG00000168040,FADD,Unknown
1256,ENSG00000169242,EFNA1,Unknown
1257,ENSG00000142627,EPHA2,Unknown
1258,ENSG00000151693,ASAP2,Non-driver
1259,ENSG00000128917,DLL4,Unknown
1260,ENSG00000235396,NOTCH4,Unknown
1261,ENSG00000081059,TCF7,Unknown
1262,ENSG00000127191,TRAF2,Unknown
1263,ENSG00000128602,SMO,Driver
1264,ENSG00000141480,ARRB2,Unknown
1265,ENSG00000196367,TRRAP,Driver
1266,ENSG00000108773,KAT2A,Unknown
1267,ENSG00000196411,EPHB4,Unknown
1268,ENSG00000125266,EFNB2,Unknown
1269,ENSG00000175354,PTPN2,Unknown
1270,ENSG00000177425,PAWR,Unknown
1271,ENSG00000067606,PRKCZ,Unknown
1272,ENSG00000116809,ZBTB17,Unknown
1273,ENSG00000140968,IRF8,Unknown
1274,ENSG00000160867,FGFR4,Driver
1275,ENSG00000138685,FGF2,Driver
1276,ENSG00000068078,FGFR3,Driver
1277,ENSG00000066468,FGFR2,Driver
1278,ENSG00000171223,JUNB,Unknown
1279,ENSG00000100393,EP300,Driver
1280,ENSG00000099942,CRKL,Unknown
1281,ENSG00000107263,RAPGEF1,Unknown
1282,ENSG00000157193,LRP8,Unknown
1283,ENSG00000164093,PITX2,Unknown
